time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
<<<<<<< Updated upstream
2003.25,97,'COT68',0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4714,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4714,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4714,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2004.75,289,'COT68',146.0351,30.0450,1.5813,50.0340,2.2029,0.0000,0.0000,85.4831,0.5733,0.0000,0.0000,85.4831,0.5733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8996,0.0127,0.0000,0.0000,7.5985,0.0510,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0305,2.3881,0.0000,0.0000,0.2986,0.0162,0.0000,0.0000,50.0340,2.2029,0.0000,0.0000,85.4831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2162,0.0648,0.0000,0.0000,19.7565,0.3980,0.0000,0.0000,0.9880,0.0203,0.0000,0.0000,6.0692,0.1245,0.0000,0.0000
2005.83,332,'SORG99',98.0071,27.1706,1.4300,48.9428,2.3078,0.0000,0.0000,44.1578,0.5832,0.0000,0.0000,44.1578,0.5832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9813,0.0130,0.0000,0.0000,3.9251,0.0518,0.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7625,0.1189,0.0000,0.0000,0.3592,0.0209,0.0000,0.0000,48.9428,2.3078,0.0000,0.0000,44.1578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9887,0.0655,0.0000,0.0000,18.3590,0.4025,0.0000,0.0000,0.8849,0.0194,0.0000,0.0000,5.4358,0.1190,0.0000,0.0000
2006.83,321,'COT68',37.7715,8.9809,0.4727,12.6424,0.7765,0.0000,0.0000,22.6163,0.2159,0.0000,0.0000,22.6163,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5026,0.0048,0.0000,0.0000,2.0103,0.0192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0948,0.2593,0.0000,0.0000,0.0906,0.0040,0.0000,0.0000,12.6424,0.7765,0.0000,0.0000,22.6163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9887,0.0193,0.0000,0.0000,6.0737,0.1185,0.0000,0.0000,0.2933,0.0058,0.0000,0.0000,1.8016,0.0359,0.0000,0.0000
2007.58,226,'SORG99',6.2266,4.1846,0.2202,3.1030,0.1563,0.0000,0.0000,2.8112,0.0397,0.0000,0.0000,2.8112,0.0397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0009,0.0000,0.0000,0.2499,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1863,0.8085,0.0000,0.0000,0.5376,0.0217,0.0000,0.0000,3.1030,0.1563,0.0000,0.0000,2.8112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5462,0.0103,0.0000,0.0000,3.3551,0.0633,0.0000,0.0000,0.0653,0.0012,0.0000,0.0000,0.4011,0.0076,0.0000,0.0000
2008.83,316,'COT68',50.8158,12.9448,0.6813,17.5185,0.8817,0.0000,0.0000,29.9676,0.2299,0.0000,0.0000,29.9676,0.2299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6659,0.0051,0.0000,0.0000,2.6638,0.0204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.8331,1.0897,0.0000,0.0000,0.2522,0.0099,0.0000,0.0000,17.5185,0.8817,0.0000,0.0000,29.9676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3484,0.0249,0.0000,0.0000,8.2828,0.1530,0.0000,0.0000,0.4883,0.0091,0.0000,0.0000,2.9994,0.0559,0.0000,0.0000
2009.83,315,'SORG99',36.0471,13.7700,0.7247,16.8584,0.7666,0.0000,0.0000,17.2699,0.2232,0.0000,0.0000,17.2699,0.2232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3838,0.0050,0.0000,0.0000,1.5351,0.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0334,0.0335,0.0000,0.0000,0.1555,0.0059,0.0000,0.0000,16.8584,0.7666,0.0000,0.0000,17.2699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4064,0.0271,0.0000,0.0000,8.6392,0.1665,0.0000,0.0000,0.5431,0.0106,0.0000,0.0000,3.3361,0.0649,0.0000,0.0000
2010.83,323,'COT68',93.0394,23.9601,1.2611,31.8957,1.5541,0.0000,0.0000,55.0294,0.4103,0.0000,0.0000,55.0294,0.4103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2229,0.0091,0.0000,0.0000,4.8915,0.0365,0.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0127,1.0012,0.0000,0.0000,0.3402,0.0221,0.0000,0.0000,31.8957,1.5541,0.0000,0.0000,55.0294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4765,0.0486,0.0000,0.0000,15.2127,0.2988,0.0000,0.0000,0.9175,0.0181,0.0000,0.0000,5.6358,0.1114,0.0000,0.0000
2011.83,315,'SORG99',33.5600,10.6245,0.5592,16.6686,0.9279,0.0000,0.0000,15.2023,0.2374,0.0000,0.0000,15.2023,0.2374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3378,0.0053,0.0000,0.0000,1.3513,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2044,0.0087,0.0000,0.0000,16.6686,0.9279,0.0000,0.0000,15.2023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1249,0.0240,0.0000,0.0000,6.9103,0.1473,0.0000,0.0000,0.3848,0.0084,0.0000,0.0000,2.3635,0.0516,0.0000,0.0000
