"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.14,0,0,21.7,"APSIM","4_63",4,6,3
1990,0,2.334,0,21.8,"APSIM","4_63",4,6,3
1991,7.827,0,0,22.2,"APSIM","4_63",4,6,3
1992,0,1.353,0,22.3,"APSIM","4_63",4,6,3
1993,7.538,0,0,22.6,"APSIM","4_63",4,6,3
1994,0,2.231,0,22.6,"APSIM","4_63",4,6,3
1995,0,0,3.993,23,"APSIM","4_63",4,6,3
1996,8.281,0,0,23.1,"APSIM","4_63",4,6,3
1997,0,1.617,0,23.3,"APSIM","4_63",4,6,3
1998,0,0,3.233,23.6,"APSIM","4_63",4,6,3
1999,7.854,0,0,23.4,"APSIM","4_63",4,6,3
2000,0,2.153,0,23.4,"APSIM","4_63",4,6,3
2001,0,0,4.373,23.8,"APSIM","4_63",4,6,3
2002,7.574,0,0,23.9,"APSIM","4_63",4,6,3
2003,0,2.132,0,23.9,"APSIM","4_63",4,6,3
2004,0,0,4.046,24.2,"APSIM","4_63",4,6,3
2005,6.268,0,0,24.1,"APSIM","4_63",4,6,3
2006,0,1.917,0,24.3,"APSIM","4_63",4,6,3
2007,0,0,3.376,24.5,"APSIM","4_63",4,6,3
2008,8.753,0,0,24.5,"APSIM","4_63",4,6,3
2009,0,2.634,0,24.5,"APSIM","4_63",4,6,3
2010,0,0,3.707,24.9,"APSIM","4_63",4,6,3
2011,9.254,0,0,24.8,"APSIM","4_63",4,6,3
2012,0,2.018,0,24.8,"APSIM","4_63",4,6,3
2013,0,0,2.93,25,"APSIM","4_63",4,6,3
2014,9.377,0,0,25,"APSIM","4_63",4,6,3
2015,0,3.213,0,25,"APSIM","4_63",4,6,3
2016,0,0,4.79,25.5,"APSIM","4_63",4,6,3
2017,9.16,0,0,25.5,"APSIM","4_63",4,6,3
2018,0,0.642,0,25.6,"APSIM","4_63",4,6,3
2019,0,0,5.176,25.9,"APSIM","4_63",4,6,3
2020,8.456,0,0,25.9,"APSIM","4_63",4,6,3
2021,0,3.661,0,25.9,"APSIM","4_63",4,6,3
2022,0,0,3.595,58.3,"APSIM","4_63",4,6,3
2023,5.934,0,0,57.9,"APSIM","4_63",4,6,3
2024,0,2.054,0,57.9,"APSIM","4_63",4,6,3
2025,0,0,3.911,58.2,"APSIM","4_63",4,6,3
2026,4.029,0,0,57.7,"APSIM","4_63",4,6,3
2027,0,4.377,0,57.9,"APSIM","4_63",4,6,3
2028,0,0,4.53,58.3,"APSIM","4_63",4,6,3
2029,5.947,0,0,57.7,"APSIM","4_63",4,6,3
2030,0,2.054,0,57.7,"APSIM","4_63",4,6,3
2031,0,0,3.006,58.2,"APSIM","4_63",4,6,3
2032,5.853,0,0,57.7,"APSIM","4_63",4,6,3
2033,0,3.009,0,57.9,"APSIM","4_63",4,6,3
2034,0,0,3.832,58.1,"APSIM","4_63",4,6,3
2035,5.681,0,0,57.6,"APSIM","4_63",4,6,3
2036,0,2.399,0,57.7,"APSIM","4_63",4,6,3
2037,0,0,4.534,58,"APSIM","4_63",4,6,3
2038,4.303,0,0,57.6,"APSIM","4_63",4,6,3
2039,0,2.636,0,57.7,"APSIM","4_63",4,6,3
2040,0,0,4.384,58.1,"APSIM","4_63",4,6,3
2041,4.621,0,0,57.7,"APSIM","4_63",4,6,3
2042,0,3.982,0,57.9,"APSIM","4_63",4,6,3
2043,0,0,3.855,58.1,"APSIM","4_63",4,6,3
2044,5.323,0,0,57.9,"APSIM","4_63",4,6,3
2045,0,1.653,0,58,"APSIM","4_63",4,6,3
2046,0,0,4.501,58.2,"APSIM","4_63",4,6,3
2047,2.405,0,0,57.8,"APSIM","4_63",4,6,3
2048,0,2.29,0,57.9,"APSIM","4_63",4,6,3
2049,0,0,4.3,58.3,"APSIM","4_63",4,6,3
2050,4.936,0,0,57.8,"APSIM","4_63",4,6,3
