"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.125,0,0,21.7,"APSIM","4_43",4,4,3
1990,0,2.334,0,21.8,"APSIM","4_43",4,4,3
1991,7.822,0,0,22.2,"APSIM","4_43",4,4,3
1992,0,1.353,0,22.3,"APSIM","4_43",4,4,3
1993,7.529,0,0,22.6,"APSIM","4_43",4,4,3
1994,0,2.231,0,22.6,"APSIM","4_43",4,4,3
1995,0,0,3.991,23,"APSIM","4_43",4,4,3
1996,8.171,0,0,23.1,"APSIM","4_43",4,4,3
1997,0,1.617,0,23.3,"APSIM","4_43",4,4,3
1998,0,0,3.221,23.6,"APSIM","4_43",4,4,3
1999,7.813,0,0,23.4,"APSIM","4_43",4,4,3
2000,0,2.153,0,23.4,"APSIM","4_43",4,4,3
2001,0,0,4.373,23.8,"APSIM","4_43",4,4,3
2002,7.316,0,0,23.9,"APSIM","4_43",4,4,3
2003,0,2.132,0,23.9,"APSIM","4_43",4,4,3
2004,0,0,4.045,24.2,"APSIM","4_43",4,4,3
2005,6.066,0,0,24.1,"APSIM","4_43",4,4,3
2006,0,1.917,0,24.3,"APSIM","4_43",4,4,3
2007,0,0,3.377,24.5,"APSIM","4_43",4,4,3
2008,8.642,0,0,24.5,"APSIM","4_43",4,4,3
2009,0,2.634,0,24.6,"APSIM","4_43",4,4,3
2010,0,0,3.71,24.9,"APSIM","4_43",4,4,3
2011,9.109,0,0,24.8,"APSIM","4_43",4,4,3
2012,0,2.018,0,24.8,"APSIM","4_43",4,4,3
2013,0,0,2.931,25,"APSIM","4_43",4,4,3
2014,9.37,0,0,25,"APSIM","4_43",4,4,3
2015,0,3.213,0,25.1,"APSIM","4_43",4,4,3
2016,0,0,4.786,25.6,"APSIM","4_43",4,4,3
2017,8.855,0,0,25.5,"APSIM","4_43",4,4,3
2018,0,0.642,0,25.6,"APSIM","4_43",4,4,3
2019,0,0,5.176,25.9,"APSIM","4_43",4,4,3
2020,8.279,0,0,25.9,"APSIM","4_43",4,4,3
2021,0,3.661,0,25.9,"APSIM","4_43",4,4,3
2022,0,0,3.147,26,"APSIM","4_43",4,4,3
2023,5.412,0,0,25.8,"APSIM","4_43",4,4,3
2024,0,2.017,0,25.9,"APSIM","4_43",4,4,3
2025,0,0,3.29,26.3,"APSIM","4_43",4,4,3
2026,3.695,0,0,26,"APSIM","4_43",4,4,3
2027,0,4.352,0,26.2,"APSIM","4_43",4,4,3
2028,0,0,3.954,26.7,"APSIM","4_43",4,4,3
2029,5.756,0,0,26.3,"APSIM","4_43",4,4,3
2030,0,2.028,0,26.4,"APSIM","4_43",4,4,3
2031,0,0,2.845,27.1,"APSIM","4_43",4,4,3
2032,5.555,0,0,26.7,"APSIM","4_43",4,4,3
2033,0,2.98,0,26.9,"APSIM","4_43",4,4,3
2034,0,0,3.454,27.2,"APSIM","4_43",4,4,3
2035,5.319,0,0,26.9,"APSIM","4_43",4,4,3
2036,0,2.369,0,27,"APSIM","4_43",4,4,3
2037,0,0,3.848,27.4,"APSIM","4_43",4,4,3
2038,3.963,0,0,27.1,"APSIM","4_43",4,4,3
2039,0,2.61,0,27.2,"APSIM","4_43",4,4,3
2040,0,0,4.066,27.7,"APSIM","4_43",4,4,3
2041,4.263,0,0,27.4,"APSIM","4_43",4,4,3
2042,0,3.954,0,27.6,"APSIM","4_43",4,4,3
2043,0,0,3.487,27.9,"APSIM","4_43",4,4,3
2044,4.756,0,0,27.8,"APSIM","4_43",4,4,3
2045,0,1.632,0,27.9,"APSIM","4_43",4,4,3
2046,0,0,3.595,28.2,"APSIM","4_43",4,4,3
2047,2.122,0,0,27.8,"APSIM","4_43",4,4,3
2048,0,2.257,0,28,"APSIM","4_43",4,4,3
2049,0,0,3.802,28.4,"APSIM","4_43",4,4,3
2050,4.573,0,0,27.9,"APSIM","4_43",4,4,3
