"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"34.4047148564544","Millennial","2_3","2","3",""
"1941",NA,NA,"32.3185870382511","Millennial","2_3","2","3",""
"1942",NA,NA,"32.2379495854539","Millennial","2_3","2","3",""
"1943",NA,NA,"31.1980478682997","Millennial","2_3","2","3",""
"1944",NA,NA,"30.5925919224857","Millennial","2_3","2","3",""
"1945",NA,NA,"30.134643684028","Millennial","2_3","2","3",""
"1946",NA,NA,"29.4215831199331","Millennial","2_3","2","3",""
"1947",NA,NA,"28.577104165534","Millennial","2_3","2","3",""
"1948",NA,NA,"27.662957287723","Millennial","2_3","2","3",""
"1949",NA,NA,"26.9604501771149","Millennial","2_3","2","3",""
"1950",NA,NA,"26.1615146196284","Millennial","2_3","2","3",""
"1951",NA,NA,"25.3484290094986","Millennial","2_3","2","3",""
"1952",NA,NA,"24.3868005430208","Millennial","2_3","2","3",""
"1953",NA,NA,"23.5557215257989","Millennial","2_3","2","3",""
"1954",NA,NA,"22.7227839662688","Millennial","2_3","2","3",""
"1955",NA,NA,"22.1686275876282","Millennial","2_3","2","3",""
"1956",NA,NA,"21.7748909537286","Millennial","2_3","2","3",""
"1957",NA,NA,"21.3391906560288","Millennial","2_3","2","3",""
"1958",NA,NA,"20.8282773678896","Millennial","2_3","2","3",""
"1959",NA,NA,"20.0234754073688","Millennial","2_3","2","3",""
"1960",NA,NA,"19.43391729492","Millennial","2_3","2","3",""
"1961",NA,NA,"19.0740052435577","Millennial","2_3","2","3",""
"1962",NA,NA,"18.5724486364638","Millennial","2_3","2","3",""
"1963",NA,NA,"17.7414181740384","Millennial","2_3","2","3",""
"1964",NA,NA,"17.0626044157037","Millennial","2_3","2","3",""
"1965",NA,NA,"16.4043974952601","Millennial","2_3","2","3",""
"1966",NA,NA,"15.8243899435202","Millennial","2_3","2","3",""
"1967",NA,NA,"15.0666372230766","Millennial","2_3","2","3",""
"1968",NA,NA,"14.5002991279996","Millennial","2_3","2","3",""
"1969",NA,NA,"14.0595049813169","Millennial","2_3","2","3",""
"1970",NA,NA,"13.6783195003093","Millennial","2_3","2","3",""
"1971",NA,NA,"13.4397666233467","Millennial","2_3","2","3",""
"1972",NA,NA,"13.2963377979673","Millennial","2_3","2","3",""
"1973",NA,NA,"13.201570280116","Millennial","2_3","2","3",""
