"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.1,"APSIM","1_64",1,6,4
1988,0,0.595,1.2,"APSIM","1_64",1,6,4
1989,0,0.829,1.4,"APSIM","1_64",1,6,4
1990,0,0.537,1.7,"APSIM","1_64",1,6,4
1991,0,0.614,2,"APSIM","1_64",1,6,4
1992,0,0.734,2,"APSIM","1_64",1,6,4
1993,0,0.233,2.1,"APSIM","1_64",1,6,4
1994,0,0.344,2,"APSIM","1_64",1,6,4
1995,0,0.526,1.9,"APSIM","1_64",1,6,4
1996,0,1.036,2,"APSIM","1_64",1,6,4
1997,0,0.893,2.2,"APSIM","1_64",1,6,4
1998,0,0.774,2.3,"APSIM","1_64",1,6,4
1999,0,0.359,2.1,"APSIM","1_64",1,6,4
2000,0,0.434,1.9,"APSIM","1_64",1,6,4
2001,0,0.155,1.9,"APSIM","1_64",1,6,4
2002,0,0.995,1.7,"APSIM","1_64",1,6,4
2003,1.727,0,1.8,"APSIM","1_64",1,6,4
2004,0,0.654,1.7,"APSIM","1_64",1,6,4
2005,2.139,0,2,"APSIM","1_64",1,6,4
2006,0,1.422,1.7,"APSIM","1_64",1,6,4
2007,2.178,0,2.1,"APSIM","1_64",1,6,4
2008,0,0.816,1.9,"APSIM","1_64",1,6,4
2009,1.448,0,2.1,"APSIM","1_64",1,6,4
2010,0,1.098,1.8,"APSIM","1_64",1,6,4
2011,0,0,2,"APSIM","1_64",1,6,4
2012,0,1.113,1.6,"APSIM","1_64",1,6,4
2013,1.517,0,1.8,"APSIM","1_64",1,6,4
2014,0,1.084,1.7,"APSIM","1_64",1,6,4
2015,2.833,0,1.9,"APSIM","1_64",1,6,4
2016,0,0.596,1.8,"APSIM","1_64",1,6,4
2017,2.06,0,1.8,"APSIM","1_64",1,6,4
2018,0,0.809,1.6,"APSIM","1_64",1,6,4
2019,1.91,0,1.7,"APSIM","1_64",1,6,4
2020,0,0.673,1.6,"APSIM","1_64",1,6,4
2021,2.518,0,1.8,"APSIM","1_64",1,6,4
2022,0,0.512,19.8,"APSIM","1_64",1,6,4
2023,1.394,0,19.7,"APSIM","1_64",1,6,4
2024,0,0.923,19.4,"APSIM","1_64",1,6,4
2025,2.456,0,19.7,"APSIM","1_64",1,6,4
2026,0,0.895,19.4,"APSIM","1_64",1,6,4
2027,2.35,0,19.4,"APSIM","1_64",1,6,4
2028,0,0.625,19.2,"APSIM","1_64",1,6,4
2029,1.515,0,19.2,"APSIM","1_64",1,6,4
2030,0,0.956,19,"APSIM","1_64",1,6,4
2031,1.844,0,19.1,"APSIM","1_64",1,6,4
2032,0,0.703,18.9,"APSIM","1_64",1,6,4
2033,2.216,0,19,"APSIM","1_64",1,6,4
2034,0,0.405,18.8,"APSIM","1_64",1,6,4
2035,2.492,0,18.7,"APSIM","1_64",1,6,4
2036,0,0.881,18.5,"APSIM","1_64",1,6,4
2037,1.45,0,18.8,"APSIM","1_64",1,6,4
2038,0,0.683,18.5,"APSIM","1_64",1,6,4
2039,0.208,0,18.7,"APSIM","1_64",1,6,4
2040,0,0.377,18.2,"APSIM","1_64",1,6,4
2041,1.308,0,18.2,"APSIM","1_64",1,6,4
2042,0,1.006,18,"APSIM","1_64",1,6,4
2043,2.911,0,18.2,"APSIM","1_64",1,6,4
2044,0,0.637,18.1,"APSIM","1_64",1,6,4
2045,2.365,0,18,"APSIM","1_64",1,6,4
2046,0,0.457,17.9,"APSIM","1_64",1,6,4
2047,2.119,0,17.8,"APSIM","1_64",1,6,4
2048,0,0.589,17.7,"APSIM","1_64",1,6,4
2049,2.619,0,17.9,"APSIM","1_64",1,6,4
2050,0,0.504,17.8,"APSIM","1_64",1,6,4
