"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"12.44345","RothC","1_51","1","5","1"
"1941",NA,NA,"12.387","RothC","1_51","1","5","1"
"1942",NA,NA,"12.0627","RothC","1_51","1","5","1"
"1943",NA,NA,"11.77545","RothC","1_51","1","5","1"
"1944",NA,NA,"11.50515","RothC","1_51","1","5","1"
"1945",NA,NA,"11.26425","RothC","1_51","1","5","1"
"1946",NA,NA,"11.0814","RothC","1_51","1","5","1"
"1947",NA,NA,"10.88105","RothC","1_51","1","5","1"
"1948",NA,NA,"10.7038","RothC","1_51","1","5","1"
"1949",NA,NA,"10.55285","RothC","1_51","1","5","1"
"1950",NA,NA,"10.4115","RothC","1_51","1","5","1"
"1951",NA,NA,"10.2765","RothC","1_51","1","5","1"
"1952",NA,NA,"10.16855","RothC","1_51","1","5","1"
"1953",NA,NA,"10.09625","RothC","1_51","1","5","1"
"1954",NA,NA,"9.97815","RothC","1_51","1","5","1"
"1955",NA,NA,"9.8856","RothC","1_51","1","5","1"
"1956",NA,NA,"9.7942","RothC","1_51","1","5","1"
"1957",NA,NA,"9.71965","RothC","1_51","1","5","1"
"1958",NA,NA,"9.62535","RothC","1_51","1","5","1"
"1959",NA,NA,"9.5628","RothC","1_51","1","5","1"
"1960",NA,NA,"9.49625","RothC","1_51","1","5","1"
"1961",NA,NA,"9.3707","RothC","1_51","1","5","1"
"1962",NA,NA,"9.25945","RothC","1_51","1","5","1"
"1963",NA,NA,"9.16465","RothC","1_51","1","5","1"
"1964",NA,NA,"9.0638","RothC","1_51","1","5","1"
"1965",NA,NA,"8.9678","RothC","1_51","1","5","1"
"1966",NA,NA,"8.8832","RothC","1_51","1","5","1"
"1967",NA,NA,"8.8022","RothC","1_51","1","5","1"
"1968",NA,NA,"8.7177","RothC","1_51","1","5","1"
"1969",NA,NA,"8.6335","RothC","1_51","1","5","1"
"1970",NA,NA,"8.5549","RothC","1_51","1","5","1"
"1971",NA,NA,"8.47795","RothC","1_51","1","5","1"
"1972",NA,NA,"8.3947","RothC","1_51","1","5","1"
"1973",NA,NA,"8.3151","RothC","1_51","1","5","1"
"1974",NA,NA,"8.24595","RothC","1_51","1","5","1"
"1975",NA,NA,"8.1726","RothC","1_51","1","5","1"
"1976",NA,NA,"8.10295","RothC","1_51","1","5","1"
"1977",NA,NA,"8.0331","RothC","1_51","1","5","1"
"1978",NA,NA,"7.9674","RothC","1_51","1","5","1"
"1979",NA,NA,"7.902","RothC","1_51","1","5","1"
"1980",NA,NA,"7.8408","RothC","1_51","1","5","1"
"1981",NA,NA,"7.7824","RothC","1_51","1","5","1"
"1982",NA,NA,"7.7181","RothC","1_51","1","5","1"
"1983",NA,NA,"7.6554","RothC","1_51","1","5","1"
"1984",NA,NA,"7.5865","RothC","1_51","1","5","1"
"1985",NA,NA,"7.51955","RothC","1_51","1","5","1"
"1986",NA,NA,"7.4573","RothC","1_51","1","5","1"
"1987",NA,NA,"7.3972","RothC","1_51","1","5","1"
"1988",NA,NA,"7.3341","RothC","1_51","1","5","1"
"1989",NA,NA,"7.26775","RothC","1_51","1","5","1"
"1990",NA,NA,"7.20765","RothC","1_51","1","5","1"
"1991",NA,NA,"7.15415","RothC","1_51","1","5","1"
"1992",NA,NA,"7.09335","RothC","1_51","1","5","1"
"1993",NA,NA,"7.03395","RothC","1_51","1","5","1"
"1994",NA,NA,"6.9813","RothC","1_51","1","5","1"
"1995",NA,NA,"6.92795","RothC","1_51","1","5","1"
"1996",NA,NA,"6.87","RothC","1_51","1","5","1"
"1997",NA,NA,"6.81125","RothC","1_51","1","5","1"
"1998",NA,NA,"6.75575","RothC","1_51","1","5","1"
"1999",NA,NA,"6.7004","RothC","1_51","1","5","1"
"2000",NA,NA,"6.63815","RothC","1_51","1","5","1"
"2001",NA,NA,"6.5783","RothC","1_51","1","5","1"
"2002",NA,NA,"6.5271","RothC","1_51","1","5","1"
"2003",NA,NA,"6.51975","RothC","1_51","1","5","1"
"2004",NA,NA,"6.51845","RothC","1_51","1","5","1"
"2005",NA,NA,"6.56025","RothC","1_51","1","5","1"
"2006",NA,NA,"6.55135","RothC","1_51","1","5","1"
"2007",NA,NA,"6.4969","RothC","1_51","1","5","1"
"2008",NA,NA,"6.4447","RothC","1_51","1","5","1"
"2009",NA,NA,"6.4153","RothC","1_51","1","5","1"
"2010",NA,NA,"6.391","RothC","1_51","1","5","1"
"2011",NA,NA,"6.388","RothC","1_51","1","5","1"
"2012",NA,NA,"6.35145","RothC","1_51","1","5","1"
"2013",NA,NA,"6.34065","RothC","1_51","1","5","1"
"2014",NA,NA,"6.32355","RothC","1_51","1","5","1"
"2015",NA,NA,"6.3144","RothC","1_51","1","5","1"
"2016",NA,NA,"6.275","RothC","1_51","1","5","1"
"2017",NA,NA,"6.2602","RothC","1_51","1","5","1"
"2018",NA,NA,"6.2396","RothC","1_51","1","5","1"
"2019",NA,NA,"6.21695","RothC","1_51","1","5","1"
"2020",NA,NA,"6.1887","RothC","1_51","1","5","1"
"2021",NA,NA,"6.16305","RothC","1_51","1","5","1"
"2022",NA,NA,"6.1301","RothC","1_51","1","5","1"
"2023",NA,NA,"6.09625","RothC","1_51","1","5","1"
"2024",NA,NA,"6.0789","RothC","1_51","1","5","1"
