"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.168,1.8,"APSIM","5_42",5,4,2
1988,0,0.703,2.3,"APSIM","5_42",5,4,2
1989,0,1.315,2.6,"APSIM","5_42",5,4,2
1990,0,0.866,3.1,"APSIM","5_42",5,4,2
1991,0,0.951,3.8,"APSIM","5_42",5,4,2
1992,0,1.02,4.4,"APSIM","5_42",5,4,2
1993,0,0.283,4.8,"APSIM","5_42",5,4,2
1994,0,0.338,5,"APSIM","5_42",5,4,2
1995,0,0.618,5,"APSIM","5_42",5,4,2
1996,0,1.405,5.1,"APSIM","5_42",5,4,2
1997,0,0.964,5.4,"APSIM","5_42",5,4,2
1998,0,1.085,5.7,"APSIM","5_42",5,4,2
1999,0,0.498,6,"APSIM","5_42",5,4,2
2000,0,0.632,5.8,"APSIM","5_42",5,4,2
2001,0,0.218,6,"APSIM","5_42",5,4,2
2002,0,1.471,5.9,"APSIM","5_42",5,4,2
2003,2.39,0,6.3,"APSIM","5_42",5,4,2
2004,0,0.359,6.4,"APSIM","5_42",5,4,2
2005,3.018,0,6.4,"APSIM","5_42",5,4,2
2006,0,0.605,6.6,"APSIM","5_42",5,4,2
2007,3.961,0,6.5,"APSIM","5_42",5,4,2
2008,0,0.47,6.3,"APSIM","5_42",5,4,2
2009,2.191,0,6.4,"APSIM","5_42",5,4,2
2010,0,0.326,6.4,"APSIM","5_42",5,4,2
2011,0,0,6.5,"APSIM","5_42",5,4,2
2012,0,0.728,6.2,"APSIM","5_42",5,4,2
2013,2.116,0,6.2,"APSIM","5_42",5,4,2
2014,0,0.643,6.1,"APSIM","5_42",5,4,2
2015,3.221,0,6,"APSIM","5_42",5,4,2
2016,0,0.452,6.2,"APSIM","5_42",5,4,2
2017,3.514,0,6.2,"APSIM","5_42",5,4,2
2018,0,0.287,6.2,"APSIM","5_42",5,4,2
2019,2.596,0,6.1,"APSIM","5_42",5,4,2
2020,0,0.239,6,"APSIM","5_42",5,4,2
2021,3.814,0,6,"APSIM","5_42",5,4,2
2022,0,0.199,5.8,"APSIM","5_42",5,4,2
2023,2.975,0,5.8,"APSIM","5_42",5,4,2
2024,0,0.639,5.9,"APSIM","5_42",5,4,2
2025,2.34,0,6.1,"APSIM","5_42",5,4,2
2026,0,0.268,6.1,"APSIM","5_42",5,4,2
2027,2.791,0,6.1,"APSIM","5_42",5,4,2
2028,0,0.308,5.9,"APSIM","5_42",5,4,2
2029,1.317,0,6,"APSIM","5_42",5,4,2
2030,0,0.404,6,"APSIM","5_42",5,4,2
2031,3.596,0,5.9,"APSIM","5_42",5,4,2
2032,0,0.344,6,"APSIM","5_42",5,4,2
2033,1.428,0,6.1,"APSIM","5_42",5,4,2
2034,0,0.16,5.9,"APSIM","5_42",5,4,2
2035,3.306,0,5.8,"APSIM","5_42",5,4,2
2036,0,0.099,5.9,"APSIM","5_42",5,4,2
2037,2.579,0,5.7,"APSIM","5_42",5,4,2
2038,0,0.459,5.6,"APSIM","5_42",5,4,2
2039,3.314,0,5.6,"APSIM","5_42",5,4,2
2040,0,0.219,5.5,"APSIM","5_42",5,4,2
2041,2.04,0,5.4,"APSIM","5_42",5,4,2
2042,0,0.323,5.5,"APSIM","5_42",5,4,2
2043,2.735,0,5.4,"APSIM","5_42",5,4,2
2044,0,0.234,5.4,"APSIM","5_42",5,4,2
2045,2.006,0,5.4,"APSIM","5_42",5,4,2
2046,0,0.365,5.4,"APSIM","5_42",5,4,2
2047,1.801,0,5.5,"APSIM","5_42",5,4,2
2048,0,0.3,5.5,"APSIM","5_42",5,4,2
2049,2.377,0,5.6,"APSIM","5_42",5,4,2
2050,0,0.486,5.6,"APSIM","5_42",5,4,2
