"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.2,"APSIM","2_64",2,6,4
1988,0,0.595,1.6,"APSIM","2_64",2,6,4
1989,0,0.828,1.9,"APSIM","2_64",2,6,4
1990,0,0.536,2.3,"APSIM","2_64",2,6,4
1991,0,0.612,2.9,"APSIM","2_64",2,6,4
1992,0,0.733,3.7,"APSIM","2_64",2,6,4
1993,0,0.233,4.2,"APSIM","2_64",2,6,4
1994,0,0.344,4.6,"APSIM","2_64",2,6,4
1995,0,0.526,5,"APSIM","2_64",2,6,4
1996,0,1.036,5.1,"APSIM","2_64",2,6,4
1997,0,0.892,5.3,"APSIM","2_64",2,6,4
1998,0,0.774,5.6,"APSIM","2_64",2,6,4
1999,0,0.359,6,"APSIM","2_64",2,6,4
2000,0,0.434,5.9,"APSIM","2_64",2,6,4
2001,0,0.155,6.1,"APSIM","2_64",2,6,4
2002,0,0.995,6,"APSIM","2_64",2,6,4
2003,1.727,0,6.2,"APSIM","2_64",2,6,4
2004,0,0.655,6.4,"APSIM","2_64",2,6,4
2005,2.139,0,6.4,"APSIM","2_64",2,6,4
2006,0,1.423,6.6,"APSIM","2_64",2,6,4
2007,2.178,0,6.6,"APSIM","2_64",2,6,4
2008,0,0.816,6.3,"APSIM","2_64",2,6,4
2009,1.448,0,6.3,"APSIM","2_64",2,6,4
2010,0,1.098,6.3,"APSIM","2_64",2,6,4
2011,0,0,6.4,"APSIM","2_64",2,6,4
2012,0,1.113,6.3,"APSIM","2_64",2,6,4
2013,1.517,0,6.4,"APSIM","2_64",2,6,4
2014,0,1.084,6.2,"APSIM","2_64",2,6,4
2015,2.833,0,6.2,"APSIM","2_64",2,6,4
2016,0,0.596,6.4,"APSIM","2_64",2,6,4
2017,2.06,0,6.3,"APSIM","2_64",2,6,4
2018,0,0.809,6.1,"APSIM","2_64",2,6,4
2019,1.91,0,6.2,"APSIM","2_64",2,6,4
2020,0,0.673,6,"APSIM","2_64",2,6,4
2021,2.518,0,6.1,"APSIM","2_64",2,6,4
2022,0,0.911,25.1,"APSIM","2_64",2,6,4
2023,1.712,0,25,"APSIM","2_64",2,6,4
2024,0,0.563,24.9,"APSIM","2_64",2,6,4
2025,1.572,0,24.6,"APSIM","2_64",2,6,4
2026,0,0.883,24.3,"APSIM","2_64",2,6,4
2027,2.329,0,24.2,"APSIM","2_64",2,6,4
2028,0,0.505,23.9,"APSIM","2_64",2,6,4
2029,1.813,0,23.8,"APSIM","2_64",2,6,4
2030,0,0.564,23.6,"APSIM","2_64",2,6,4
2031,2.232,0,23.7,"APSIM","2_64",2,6,4
2032,0,0.65,23.5,"APSIM","2_64",2,6,4
2033,2.206,0,23.6,"APSIM","2_64",2,6,4
2034,0,0.532,23.4,"APSIM","2_64",2,6,4
2035,2.634,0,23.3,"APSIM","2_64",2,6,4
2036,0,0.267,22.9,"APSIM","2_64",2,6,4
2037,1.732,0,22.7,"APSIM","2_64",2,6,4
2038,0,0.587,22.6,"APSIM","2_64",2,6,4
2039,1.344,0,22.7,"APSIM","2_64",2,6,4
2040,0,0.68,22.9,"APSIM","2_64",2,6,4
2041,2.667,0,22.7,"APSIM","2_64",2,6,4
2042,0,0.668,22.5,"APSIM","2_64",2,6,4
2043,2.42,0,22.5,"APSIM","2_64",2,6,4
2044,0,0.757,22.6,"APSIM","2_64",2,6,4
2045,1.998,0,22.5,"APSIM","2_64",2,6,4
2046,0,0.601,22.6,"APSIM","2_64",2,6,4
2047,1.802,0,22.8,"APSIM","2_64",2,6,4
2048,0,0.565,22.5,"APSIM","2_64",2,6,4
2049,1.844,0,22.6,"APSIM","2_64",2,6,4
2050,0,0.926,22.2,"APSIM","2_64",2,6,4
