"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.201,2.3,"APSIM","4_3",4,3,""
1988,0,0.871,2.8,"APSIM","4_3",4,3,""
1989,0,1.341,3.2,"APSIM","4_3",4,3,""
1990,0,0.939,3.7,"APSIM","4_3",4,3,""
1991,0,0.884,4.5,"APSIM","4_3",4,3,""
1992,0,1.084,4.9,"APSIM","4_3",4,3,""
1993,0,0.397,5.2,"APSIM","4_3",4,3,""
1994,0,0.389,5.4,"APSIM","4_3",4,3,""
1995,0,0.624,5.5,"APSIM","4_3",4,3,""
1996,0,1.489,5.5,"APSIM","4_3",4,3,""
1997,0,1.048,5.8,"APSIM","4_3",4,3,""
1998,0,1.171,6.1,"APSIM","4_3",4,3,""
1999,0,0.515,6.4,"APSIM","4_3",4,3,""
2000,0,0.639,6.2,"APSIM","4_3",4,3,""
2001,0,0.224,6.3,"APSIM","4_3",4,3,""
2002,0,1.602,6.3,"APSIM","4_3",4,3,""
2003,0,0.728,6.6,"APSIM","4_3",4,3,""
2004,4.005,0,6.9,"APSIM","4_3",4,3,""
2005,0,0.404,6.7,"APSIM","4_3",4,3,""
2006,2.193,0,7,"APSIM","4_3",4,3,""
2007,0,0.534,6.8,"APSIM","4_3",4,3,""
2008,0,1.004,6.6,"APSIM","4_3",4,3,""
2009,0,0.53,6.7,"APSIM","4_3",4,3,""
2010,0,0.856,6.8,"APSIM","4_3",4,3,""
2011,0,0,7,"APSIM","4_3",4,3,""
2012,0,0.941,6.8,"APSIM","4_3",4,3,""
2013,2.207,0,6.9,"APSIM","4_3",4,3,""
2014,0,0.756,6.8,"APSIM","4_3",4,3,""
2015,3.325,0,6.7,"APSIM","4_3",4,3,""
2016,0,0.531,6.9,"APSIM","4_3",4,3,""
2017,3.768,0,6.9,"APSIM","4_3",4,3,""
2018,0,0.522,6.8,"APSIM","4_3",4,3,""
2019,2.589,0,6.8,"APSIM","4_3",4,3,""
2020,0,0.57,6.7,"APSIM","4_3",4,3,""
2021,3.899,0,6.8,"APSIM","4_3",4,3,""
2022,0,0.411,6.9,"APSIM","4_3",4,3,""
2023,3.848,0,7.2,"APSIM","4_3",4,3,""
2024,0,0.593,7.1,"APSIM","4_3",4,3,""
2025,1.998,0,7.2,"APSIM","4_3",4,3,""
2026,0,1.267,7.2,"APSIM","4_3",4,3,""
2027,5.097,0,7.1,"APSIM","4_3",4,3,""
2028,0,0.492,7,"APSIM","4_3",4,3,""
2029,2.19,0,7.4,"APSIM","4_3",4,3,""
2030,0,0.375,7.5,"APSIM","4_3",4,3,""
2031,2.414,0,7.3,"APSIM","4_3",4,3,""
2032,0,0.769,7.2,"APSIM","4_3",4,3,""
2033,1.852,0,7.1,"APSIM","4_3",4,3,""
2034,0,0.991,6.8,"APSIM","4_3",4,3,""
2035,2.584,0,7,"APSIM","4_3",4,3,""
2036,0,0.876,6.8,"APSIM","4_3",4,3,""
2037,2.48,0,6.8,"APSIM","4_3",4,3,""
2038,0,0.613,6.7,"APSIM","4_3",4,3,""
2039,3.217,0,6.6,"APSIM","4_3",4,3,""
2040,0,0.742,6.5,"APSIM","4_3",4,3,""
2041,1.548,0,6.6,"APSIM","4_3",4,3,""
2042,0,1.121,6.6,"APSIM","4_3",4,3,""
2043,2.241,0,6.7,"APSIM","4_3",4,3,""
2044,0,0.426,6.8,"APSIM","4_3",4,3,""
2045,2.773,0,6.9,"APSIM","4_3",4,3,""
2046,0,1.049,6.8,"APSIM","4_3",4,3,""
2047,3.582,0,7,"APSIM","4_3",4,3,""
2048,0,0.58,6.9,"APSIM","4_3",4,3,""
2049,1.798,0,7,"APSIM","4_3",4,3,""
2050,0,1.292,6.9,"APSIM","4_3",4,3,""
