"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.184,1.5,"APSIM","4_3",4,3,""
1988,0,0.726,2,"APSIM","4_3",4,3,""
1989,0,0.86,2.4,"APSIM","4_3",4,3,""
1990,0,0.564,2.9,"APSIM","4_3",4,3,""
1991,0,0.595,3.6,"APSIM","4_3",4,3,""
1992,0,0.746,4.2,"APSIM","4_3",4,3,""
1993,0,0.332,4.7,"APSIM","4_3",4,3,""
1994,0,0.373,5,"APSIM","4_3",4,3,""
1995,0,0.538,5.3,"APSIM","4_3",4,3,""
1996,0,1.09,5.4,"APSIM","4_3",4,3,""
1997,0,0.925,5.6,"APSIM","4_3",4,3,""
1998,0,0.836,5.9,"APSIM","4_3",4,3,""
1999,0,0.499,6.3,"APSIM","4_3",4,3,""
2000,0,0.441,6.2,"APSIM","4_3",4,3,""
2001,0,0.158,6.4,"APSIM","4_3",4,3,""
2002,0,1.203,6.3,"APSIM","4_3",4,3,""
2003,0,0.946,6.5,"APSIM","4_3",4,3,""
2004,2.481,0,6.9,"APSIM","4_3",4,3,""
2005,0,0.989,6.6,"APSIM","4_3",4,3,""
2006,0.961,0,6.9,"APSIM","4_3",4,3,""
2007,0,1.038,6.7,"APSIM","4_3",4,3,""
2008,0,0.963,6.6,"APSIM","4_3",4,3,""
2009,0,0.631,6.6,"APSIM","4_3",4,3,""
2010,0,0.922,6.9,"APSIM","4_3",4,3,""
2011,0,0,7.2,"APSIM","4_3",4,3,""
2012,0,1.117,7,"APSIM","4_3",4,3,""
2013,1.606,0,7.2,"APSIM","4_3",4,3,""
2014,0,1.113,6.8,"APSIM","4_3",4,3,""
2015,2.733,0,6.8,"APSIM","4_3",4,3,""
2016,0,0.572,6.9,"APSIM","4_3",4,3,""
2017,2.274,0,6.8,"APSIM","4_3",4,3,""
2018,0,0.891,6.6,"APSIM","4_3",4,3,""
2019,1.886,0,6.7,"APSIM","4_3",4,3,""
2020,0,0.695,6.5,"APSIM","4_3",4,3,""
2021,2.577,0,6.6,"APSIM","4_3",4,3,""
2022,0,0.673,6.4,"APSIM","4_3",4,3,""
2023,2.291,0,6.6,"APSIM","4_3",4,3,""
2024,0,1.155,6.4,"APSIM","4_3",4,3,""
2025,1.394,0,6.5,"APSIM","4_3",4,3,""
2026,0,1.178,6.6,"APSIM","4_3",4,3,""
2027,2.726,0,6.5,"APSIM","4_3",4,3,""
2028,0,0.884,6.4,"APSIM","4_3",4,3,""
2029,1.419,0,6.7,"APSIM","4_3",4,3,""
2030,0,0.708,6.7,"APSIM","4_3",4,3,""
2031,1.476,0,6.8,"APSIM","4_3",4,3,""
2032,0,1.099,6.6,"APSIM","4_3",4,3,""
2033,1.29,0,6.6,"APSIM","4_3",4,3,""
2034,0,1.272,6.3,"APSIM","4_3",4,3,""
2035,1.508,0,6.6,"APSIM","4_3",4,3,""
2036,0,1.137,6.4,"APSIM","4_3",4,3,""
2037,1.831,0,6.3,"APSIM","4_3",4,3,""
2038,0,0.972,6.1,"APSIM","4_3",4,3,""
2039,2.213,0,6.1,"APSIM","4_3",4,3,""
2040,0,0.862,5.9,"APSIM","4_3",4,3,""
2041,1.145,0,6.2,"APSIM","4_3",4,3,""
2042,0,1.253,6.1,"APSIM","4_3",4,3,""
2043,1.454,0,6.2,"APSIM","4_3",4,3,""
2044,0,0.619,6.3,"APSIM","4_3",4,3,""
2045,1.235,0,6.5,"APSIM","4_3",4,3,""
2046,0,1.147,6.3,"APSIM","4_3",4,3,""
2047,2.375,0,6.5,"APSIM","4_3",4,3,""
2048,0,1.049,6.3,"APSIM","4_3",4,3,""
2049,1.419,0,6.4,"APSIM","4_3",4,3,""
2050,0,1.431,6.4,"APSIM","4_3",4,3,""
