"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1940,1.07628444444444,NA,36.5,"Daycent","2_3",2,3,""
1941,1.27014444444444,NA,36.1,"Daycent","2_3",2,3,""
1942,0.770871111111111,NA,34.7,"Daycent","2_3",2,3,""
1943,0.69934,NA,33,"Daycent","2_3",2,3,""
1944,0.914062222222222,NA,31.8,"Daycent","2_3",2,3,""
1945,1.53595555555556,NA,30.3,"Daycent","2_3",2,3,""
1946,0.447651111111111,NA,29.2,"Daycent","2_3",2,3,""
1947,0.709486666666667,NA,28.2,"Daycent","2_3",2,3,""
1948,1.00557555555556,NA,26.8,"Daycent","2_3",2,3,""
1949,0.672297777777778,NA,25.5,"Daycent","2_3",2,3,""
1950,0.595097777777778,NA,24.5,"Daycent","2_3",2,3,""
1951,0.706284444444444,NA,23.7,"Daycent","2_3",2,3,""
1952,2.01376222222222,NA,23,"Daycent","2_3",2,3,""
1953,0.861564444444445,NA,22.1,"Daycent","2_3",2,3,""
1954,0.976648888888889,NA,21.2,"Daycent","2_3",2,3,""
1955,0.989473333333333,NA,20.5,"Daycent","2_3",2,3,""
1956,1.10369777777778,NA,19.9,"Daycent","2_3",2,3,""
1957,0.554191111111111,NA,19.1,"Daycent","2_3",2,3,""
1958,1.17168222222222,NA,18.4,"Daycent","2_3",2,3,""
1959,1.21950888888889,NA,17.8,"Daycent","2_3",2,3,""
1960,NA,0.251553333333333,17.1,"Daycent","2_3",2,3,""
1961,NA,0.434835555555556,16.6,"Daycent","2_3",2,3,""
1962,NA,0.502206666666667,16.1,"Daycent","2_3",2,3,""
1963,NA,0.324644444444444,15.6,"Daycent","2_3",2,3,""
1964,NA,0.443566666666667,15.1,"Daycent","2_3",2,3,""
1965,NA,0.477953333333333,14.6,"Daycent","2_3",2,3,""
1966,NA,0.435222222222222,14.2,"Daycent","2_3",2,3,""
1967,NA,0.41196,13.8,"Daycent","2_3",2,3,""
1968,NA,0.348995555555556,13.4,"Daycent","2_3",2,3,""
1969,NA,0.383917777777778,13,"Daycent","2_3",2,3,""
1970,NA,0.250953333333333,12.7,"Daycent","2_3",2,3,""
1971,NA,0.138822222222222,12.3,"Daycent","2_3",2,3,""
1972,NA,0.230682222222222,12,"Daycent","2_3",2,3,""
1973,NA,0.444368888888889,11.7,"Daycent","2_3",2,3,""
1974,NA,0.145166666666667,11.4,"Daycent","2_3",2,3,""
1975,NA,0.200777777777778,11.1,"Daycent","2_3",2,3,""
1976,NA,0.289171111111111,10.8,"Daycent","2_3",2,3,""
1977,NA,0.210975555555556,10.5,"Daycent","2_3",2,3,""
1978,NA,0.161704444444444,10.3,"Daycent","2_3",2,3,""
1979,NA,0.200973333333333,10.1,"Daycent","2_3",2,3,""
1980,NA,0.539306666666667,9.8,"Daycent","2_3",2,3,""
1981,NA,0.263991111111111,9.7,"Daycent","2_3",2,3,""
1982,NA,0.304242222222222,9.5,"Daycent","2_3",2,3,""
1983,NA,0.297713333333333,9.3,"Daycent","2_3",2,3,""
1984,NA,0.373604444444444,9.1,"Daycent","2_3",2,3,""
1985,NA,0.237848888888889,8.9,"Daycent","2_3",2,3,""
1986,NA,0.420671111111111,8.8,"Daycent","2_3",2,3,""
1987,NA,0.426464444444444,8.6,"Daycent","2_3",2,3,""
1988,NA,0.247908888888889,8.4,"Daycent","2_3",2,3,""
1989,NA,0.412504444444444,8.3,"Daycent","2_3",2,3,""
1990,NA,0.316986666666667,8.2,"Daycent","2_3",2,3,""
1991,NA,0.318437777777778,8,"Daycent","2_3",2,3,""
1992,NA,0.416322222222222,7.9,"Daycent","2_3",2,3,""
1993,NA,0.421791111111111,7.7,"Daycent","2_3",2,3,""
1994,NA,0.353015555555556,7.6,"Daycent","2_3",2,3,""
1995,NA,0.376422222222222,7.5,"Daycent","2_3",2,3,""
1996,NA,0.346464444444444,7.4,"Daycent","2_3",2,3,""
1997,NA,0.380531111111111,7.3,"Daycent","2_3",2,3,""
1998,NA,0.238811111111111,7.2,"Daycent","2_3",2,3,""
1999,NA,0.1399,7.1,"Daycent","2_3",2,3,""
2000,NA,0.23076,7,"Daycent","2_3",2,3,""
2001,NA,0.425173333333333,6.9,"Daycent","2_3",2,3,""
2002,NA,0.507428888888889,6.8,"Daycent","2_3",2,3,""
2003,NA,0,6.7,"Daycent","2_3",2,3,""
2004,NA,NA,6.7,"Daycent","2_3",2,3,""
2004,0.997066666666667,NA,6.7,"Daycent","2_3",2,3,""
2005,NA,NA,6.7,"Daycent","2_3",2,3,""
2005,NA,0.905571111111111,6.7,"Daycent","2_3",2,3,""
2006,NA,NA,6.7,"Daycent","2_3",2,3,""
2007,0.29066,NA,6.8,"Daycent","2_3",2,3,""
2007,NA,NA,6.8,"Daycent","2_3",2,3,""
2007,NA,0.227486666666667,6.8,"Daycent","2_3",2,3,""
2008,NA,0.370888888888889,6.7,"Daycent","2_3",2,3,""
2009,NA,0.319491111111111,6.7,"Daycent","2_3",2,3,""
2010,NA,0.606008888888889,6.6,"Daycent","2_3",2,3,""
2011,NA,0.330128888888889,6.6,"Daycent","2_3",2,3,""
2012,NA,0.960355555555556,6.6,"Daycent","2_3",2,3,""
2013,NA,0.36358,6.6,"Daycent","2_3",2,3,""
2014,NA,0.691004444444444,6.5,"Daycent","2_3",2,3,""
2015,NA,0.256408888888889,6.5,"Daycent","2_3",2,3,""
2016,NA,0.955522222222222,6.5,"Daycent","2_3",2,3,""
2017,NA,0.374173333333333,6.5,"Daycent","2_3",2,3,""
2018,NA,1.08168888888889,6.5,"Daycent","2_3",2,3,""
2019,NA,0.299813333333333,6.4,"Daycent","2_3",2,3,""
2020,NA,0.502915555555556,6.4,"Daycent","2_3",2,3,""
2021,NA,0.311688888888889,6.5,"Daycent","2_3",2,3,""
2022,0.362633333333333,NA,6.5,"Daycent","2_3",2,3,""
2022,0.362633333333333,NA,6.5,"Daycent","2_3",2,3,""
2023,NA,0.736091111111111,6.4,"Daycent","2_3",2,3,""
2024,0.405593333333333,NA,6.4,"Daycent","2_3",2,3,""
2025,NA,0.858613333333333,6.6,"Daycent","2_3",2,3,""
2026,0.485411111111111,NA,6.6,"Daycent","2_3",2,3,""
2027,NA,0.919131111111111,6.7,"Daycent","2_3",2,3,""
2028,0.467777777777778,NA,6.8,"Daycent","2_3",2,3,""
2029,NA,0.459975555555555,6.9,"Daycent","2_3",2,3,""
2030,0.520297777777778,NA,6.9,"Daycent","2_3",2,3,""
2031,NA,0.721186666666667,7,"Daycent","2_3",2,3,""
2032,0.541915555555555,NA,7,"Daycent","2_3",2,3,""
2033,NA,0.923148888888889,7,"Daycent","2_3",2,3,""
